route,pageType,section,visibleText,component
B-006,detail,public-source-panel,기관 이용약관 · World Bank,SPAN
B-006,detail,public-source-panel,x0.25) — 기관 이용약관. 이용 시 출처 표기 필수,SPAN
B-006,detail,public-source-panel,CCKP,SPAN
B-006,detail,public-source-panel,( 기후변화지식포털 ),SPAN
B-006,detail,public-source-panel,CMIP6,SPAN
B-006,detail,public-source-panel,( 제6차 결합모델 상호비교사업 ),SPAN
B-006,detail,public-source-panel,x0.25) 확인,SPAN
B-006,detail,public-raw-table-summary,"원자료 보기 · 전체 1,423행 · 값 있음 1,422행 · 결측 1행",SUMMARY
B-006,detail,public-raw-table,측정항목,TH
B-006,detail,public-raw-table,분류,TH
B-006,detail,public-raw-table,지역·성별·기술·시나리오,TH
B-006,detail,public-raw-table,값,TH
B-006,detail,public-raw-table,단위,TH
B-006,detail,public-raw-table,연도·기간,TH
B-006,detail,public-raw-table,자료 제공기관,TH
B-006,detail,public-raw-table,결측 사유,TH
B-006,detail,public-raw-table,공식 원문,TH
B-006,detail,public-raw-table,폭염일수,SPAN
B-006,detail,public-raw-table,TX35,BUTTON
B-006,detail,public-raw-table,historical,SPAN
B-006,detail,public-raw-table,2.71,SPAN
B-006,detail,public-raw-table,1950,TD
B-006,detail,public-raw-table,원문 확인,A
B-006,detail,public-raw-table,3.55,SPAN
B-006,detail,public-raw-table,1951,TD
B-006,detail,public-raw-table,3.27,SPAN
B-006,detail,public-raw-table,1952,TD
B-006,detail,public-raw-table,2.92,SPAN
B-006,detail,public-raw-table,1953,TD
B-006,detail,public-raw-table,1954,TD
B-006,detail,public-raw-table,3.06,SPAN
B-006,detail,public-raw-table,1955,TD
B-006,detail,public-raw-table,1.85,SPAN
B-006,detail,public-raw-table,1956,TD
B-006,detail,public-raw-table,2.81,SPAN
B-006,detail,public-raw-table,1957,TD
B-006,detail,public-raw-table,3.46,SPAN
B-006,detail,public-raw-table,1958,TD
B-006,detail,public-raw-table,1.75,SPAN
B-006,detail,public-raw-table,1959,TD
B-006,detail,public-raw-table,3.2,SPAN
B-006,detail,public-raw-table,1960,TD
B-006,detail,public-raw-table,2.83,SPAN
B-006,detail,public-raw-table,1961,TD
B-006,detail,public-raw-table,2.28,SPAN
B-006,detail,public-raw-table,1962,TD
B-006,detail,public-raw-table,1.96,SPAN
B-006,detail,public-raw-table,1963,TD
B-006,detail,public-raw-table,2,SPAN
B-006,detail,public-raw-table,1964,TD
B-006,detail,public-raw-table,2.24,SPAN
B-006,detail,public-raw-table,1965,TD
B-006,detail,public-raw-table,2.13,SPAN
B-006,detail,public-raw-table,1966,TD
B-006,detail,public-raw-table,1967,TD
B-006,detail,public-raw-table,2.07,SPAN
B-006,detail,public-raw-table,1968,TD
B-006,detail,public-raw-table,2.46,SPAN
B-006,detail,public-raw-table,1969,TD
B-006,detail,public-raw-table,2.1,SPAN
B-006,detail,public-raw-table,1970,TD
B-006,detail,public-raw-table,1971,TD
B-006,detail,public-raw-table,2.61,SPAN
B-006,detail,public-raw-table,1972,TD
B-006,detail,public-raw-table,3.24,SPAN
B-006,detail,public-raw-table,1973,TD
B-006,detail,public-raw-table,2.88,SPAN
B-006,detail,public-raw-table,1974,TD
B-006,detail,public-raw-table,2.05,SPAN
B-006,detail,public-raw-table,1975,TD
B-006,detail,public-raw-table,2.44,SPAN
B-006,detail,public-raw-table,1976,TD
B-006,detail,public-raw-table,3.03,SPAN
B-006,detail,public-raw-table,1977,TD
B-006,detail,public-raw-table,1978,TD
B-006,detail,public-raw-table,3.17,SPAN
B-006,detail,public-raw-table,1979,TD
B-006,detail,public-raw-table,2.33,SPAN
B-006,detail,public-raw-table,1980,TD
B-006,detail,public-raw-table,1981,TD
B-006,detail,public-raw-table,3.53,SPAN
B-006,detail,public-raw-table,1982,TD
B-006,detail,public-raw-table,2.41,SPAN
B-006,detail,public-raw-table,1983,TD
B-006,detail,public-raw-table,3.08,SPAN
B-006,detail,public-raw-table,1984,TD
B-006,detail,public-raw-table,2.31,SPAN
B-006,detail,public-raw-table,1985,TD
B-006,detail,public-raw-table,3.26,SPAN
B-006,detail,public-raw-table,1986,TD
B-006,detail,public-raw-table,2.54,SPAN
B-006,detail,public-raw-table,1987,TD
B-006,detail,public-raw-table,3.13,SPAN
B-006,detail,public-raw-table,1988,TD
B-006,detail,public-raw-table,2.84,SPAN
B-006,detail,public-raw-table,1989,TD
B-006,detail,public-raw-table,5.03,SPAN
B-006,detail,public-raw-table,1990,TD
B-006,detail,public-raw-table,4.02,SPAN
B-006,detail,public-raw-table,1991,TD
B-006,detail,public-raw-table,1.76,SPAN
B-006,detail,public-raw-table,1992,TD
B-006,detail,public-raw-table,1993,TD
B-006,detail,public-raw-table,3.32,SPAN
B-006,detail,public-raw-table,1994,TD
B-006,detail,public-raw-table,3.07,SPAN
B-006,detail,public-raw-table,1995,TD
B-006,detail,public-raw-table,2.51,SPAN
B-006,detail,public-raw-table,1996,TD
B-006,detail,public-raw-table,3.38,SPAN
B-006,detail,public-raw-table,1997,TD
B-006,detail,public-raw-table,3.49,SPAN
B-006,detail,public-raw-table,1998,TD
B-006,detail,public-raw-table,3.04,SPAN
B-006,detail,public-raw-table,1999,TD
B-006,detail,public-raw-table,2000,TD
B-006,detail,public-raw-table,5.21,SPAN
B-006,detail,public-raw-table,2001,TD
B-006,detail,public-raw-table,4.15,SPAN
B-006,detail,public-raw-table,2002,TD
B-006,detail,public-raw-table,4.2,SPAN
B-006,detail,public-raw-table,2003,TD
B-006,detail,public-raw-table,5.26,SPAN
B-006,detail,public-raw-table,2004,TD
B-006,detail,public-raw-table,4.22,SPAN
B-006,detail,public-raw-table,2005,TD
B-006,detail,public-raw-table,4.65,SPAN
B-006,detail,public-raw-table,2006,TD
B-006,detail,public-raw-table,3.85,SPAN
B-006,detail,public-raw-table,2007,TD
B-006,detail,public-raw-table,4.53,SPAN
B-006,detail,public-raw-table,2008,TD
B-006,detail,public-raw-table,4.97,SPAN
B-006,detail,public-raw-table,2009,TD
B-006,detail,public-raw-table,5.23,SPAN
B-006,detail,public-raw-table,2010,TD
B-006,detail,public-raw-table,5.09,SPAN
B-006,detail,public-raw-table,2011,TD
B-006,detail,public-raw-table,5.31,SPAN
B-006,detail,public-raw-table,2012,TD
B-006,detail,public-raw-table,5.59,SPAN
B-006,detail,public-raw-table,2013,TD
B-006,detail,public-raw-table,4.87,SPAN
B-006,detail,public-raw-table,2014,TD
B-006,detail,public-raw-table,5.77,SPAN
B-006,detail,public-raw-table,2015,TD
B-006,detail,public-raw-table,4.93,SPAN
B-006,detail,public-raw-table,2016,TD
B-006,detail,public-raw-table,5.46,SPAN
B-006,detail,public-raw-table,2017,TD
B-006,detail,public-raw-table,5.55,SPAN
B-006,detail,public-raw-table,2018,TD
B-006,detail,public-raw-table,6.36,SPAN
B-006,detail,public-raw-table,2019,TD
B-006,detail,public-raw-table,6.25,SPAN
B-006,detail,public-raw-table,2020,TD
B-006,detail,public-raw-table,7.36,SPAN
B-006,detail,public-raw-table,2021,TD
B-006,detail,public-raw-table,7.24,SPAN
B-006,detail,public-raw-table,2022,TD
B-006,detail,public-raw-table,7.58,SPAN
B-006,detail,public-raw-table,2023,TD
B-006,detail,public-raw-table,8.32,SPAN
B-006,detail,public-raw-table,2024,TD
B-006,detail,public-raw-table,9.34,SPAN
B-006,detail,public-raw-table,2025,TD
B-006,detail,public-raw-table,7.34,SPAN
B-006,detail,public-raw-table,2026,TD
B-006,detail,public-raw-table,8.05,SPAN
B-006,detail,public-raw-table,2027,TD
B-006,detail,public-raw-table,8.71,SPAN
B-006,detail,public-raw-table,2028,TD
B-006,detail,public-raw-table,11.87,SPAN
B-006,detail,public-raw-table,2029,TD
B-006,detail,public-raw-table,10.36,SPAN
B-006,detail,public-raw-table,2030,TD
B-006,detail,public-raw-table,9.59,SPAN
B-006,detail,public-raw-table,2031,TD
B-006,detail,public-raw-table,9.9,SPAN
B-006,detail,public-raw-table,2032,TD
B-006,detail,public-raw-table,10.77,SPAN
B-006,detail,public-raw-table,2033,TD
B-006,detail,public-raw-table,10.02,SPAN
B-006,detail,public-raw-table,2034,TD
B-006,detail,public-raw-table,9.84,SPAN
B-006,detail,public-raw-table,2035,TD
B-006,detail,public-raw-table,10.13,SPAN
B-006,detail,public-raw-table,2036,TD
B-006,detail,public-raw-table,11.46,SPAN
B-006,detail,public-raw-table,2037,TD
B-006,detail,public-raw-table,14.71,SPAN
B-006,detail,public-raw-table,2038,TD
B-006,detail,public-raw-table,10.92,SPAN
B-006,detail,public-raw-table,2039,TD
B-006,detail,public-raw-table,11.56,SPAN
B-006,detail,public-raw-table,2040,TD
B-006,detail,public-raw-table,14.3,SPAN
B-006,detail,public-raw-table,2041,TD
B-006,detail,public-raw-table,11.66,SPAN
B-006,detail,public-raw-table,2042,TD
B-006,detail,public-raw-table,10.58,SPAN
B-006,detail,public-raw-table,2043,TD
B-006,detail,public-raw-table,12.58,SPAN
B-006,detail,public-raw-table,2044,TD
B-006,detail,public-raw-table,11.72,SPAN
B-006,detail,public-raw-table,2045,TD
B-006,detail,public-raw-table,14.36,SPAN
B-006,detail,public-raw-table,2046,TD
B-006,detail,public-raw-table,15.23,SPAN
B-006,detail,public-raw-table,2047,TD
B-006,detail,public-raw-table,17.12,SPAN
B-006,detail,public-raw-table,2048,TD
B-006,detail,public-raw-table,16.43,SPAN
B-006,detail,public-raw-table,2049,TD
B-006,detail,public-raw-table,15.85,SPAN
B-006,detail,public-raw-table,2050,TD
B-006,detail,public-raw-table,15.53,SPAN
B-006,detail,public-raw-table,2051,TD
B-006,detail,public-raw-table,17,SPAN
B-006,detail,public-raw-table,2052,TD
B-006,detail,public-raw-table,15.04,SPAN
B-006,detail,public-raw-table,2053,TD
B-006,detail,public-raw-table,16.73,SPAN
B-006,detail,public-raw-table,2054,TD
B-006,detail,public-raw-table,16.91,SPAN
B-006,detail,public-raw-table,2055,TD
B-006,detail,public-raw-table,17.65,SPAN
B-006,detail,public-raw-table,2056,TD
B-006,detail,public-raw-table,17.74,SPAN
B-006,detail,public-raw-table,2057,TD
B-006,detail,public-raw-table,18.91,SPAN
B-006,detail,public-raw-table,2058,TD
B-006,detail,public-raw-table,19.79,SPAN
B-006,detail,public-raw-table,2059,TD
B-006,detail,public-raw-table,22.66,SPAN
B-006,detail,public-raw-table,2060,TD
B-006,detail,public-raw-table,18.45,SPAN
B-006,detail,public-raw-table,2061,TD
B-006,detail,public-raw-table,20.09,SPAN
B-006,detail,public-raw-table,2062,TD
B-006,detail,public-raw-table,22.65,SPAN
B-006,detail,public-raw-table,2063,TD
B-006,detail,public-raw-table,19.67,SPAN
B-006,detail,public-raw-table,2064,TD
B-006,detail,public-raw-table,18.9,SPAN
B-006,detail,public-raw-table,2065,TD
B-006,detail,public-raw-table,23.92,SPAN
B-006,detail,public-raw-table,2066,TD
B-006,detail,public-raw-table,18.44,SPAN
B-006,detail,public-raw-table,2067,TD
B-006,detail,public-raw-table,24.28,SPAN
B-006,detail,public-raw-table,2068,TD
B-006,detail,public-raw-table,21.87,SPAN
B-006,detail,public-raw-table,2069,TD
B-006,detail,public-raw-table,17.86,SPAN
B-006,detail,public-raw-table,2070,TD
B-006,detail,public-raw-table,22.86,SPAN
B-006,detail,public-raw-table,2071,TD
B-006,detail,public-raw-table,22.32,SPAN
B-006,detail,public-raw-table,2072,TD
B-006,detail,public-raw-table,26.81,SPAN
B-006,detail,public-raw-table,2073,TD
B-006,detail,public-raw-table,24.18,SPAN
B-006,detail,public-raw-table,2074,TD
B-006,detail,public-raw-table,20.56,SPAN
B-006,detail,public-raw-table,2075,TD
B-006,detail,public-raw-table,25.33,SPAN
B-006,detail,public-raw-table,2076,TD
B-006,detail,public-raw-table,28.25,SPAN
B-006,detail,public-raw-table,2077,TD
B-006,detail,public-raw-table,26.13,SPAN
B-006,detail,public-raw-table,2078,TD
B-006,detail,public-raw-table,24.77,SPAN
B-006,detail,public-raw-table,2079,TD
B-006,detail,public-raw-table,26.59,SPAN
B-006,detail,public-raw-table,2080,TD
B-006,detail,public-raw-table,24.53,SPAN
B-006,detail,public-raw-table,2081,TD
B-006,detail,public-raw-table,26.34,SPAN
B-006,detail,public-raw-table,2082,TD
B-006,detail,public-raw-table,25.5,SPAN
B-006,detail,public-raw-table,2083,TD
B-006,detail,public-raw-table,25.59,SPAN
B-006,detail,public-raw-table,2084,TD
B-006,detail,public-raw-table,27.94,SPAN
B-006,detail,public-raw-table,2085,TD
B-006,detail,public-raw-table,27.44,SPAN
B-006,detail,public-raw-table,2086,TD
B-006,detail,public-raw-table,25.12,SPAN
B-006,detail,public-raw-table,2087,TD
B-006,detail,public-raw-table,29.67,SPAN
B-006,detail,public-raw-table,2088,TD
B-006,detail,public-raw-table,27.93,SPAN
B-006,detail,public-raw-table,2089,TD
B-006,detail,public-raw-table,26.46,SPAN
B-006,detail,public-raw-table,2090,TD
B-006,detail,public-raw-table,26.28,SPAN
B-006,detail,public-raw-table,2091,TD
B-006,detail,public-raw-table,31.19,SPAN
B-006,detail,public-raw-table,2092,TD
B-006,detail,public-raw-table,27.13,SPAN
B-006,detail,public-raw-table,2093,TD
B-006,detail,public-raw-table,27.76,SPAN
B-006,detail,public-raw-table,2094,TD
B-006,detail,public-raw-table,37.45,SPAN
B-006,detail,public-raw-table,2095,TD
B-006,detail,public-raw-table,29.88,SPAN
B-006,detail,public-raw-table,2096,TD
B-006,detail,public-raw-table,30.4,SPAN
B-006,detail,public-raw-table,2097,TD
B-006,detail,public-raw-table,28.53,SPAN
B-006,detail,public-raw-table,2098,TD
B-006,detail,public-raw-table,26.94,SPAN
B-006,detail,public-raw-table,2099,TD
B-006,detail,public-raw-table,32.3,SPAN
B-006,detail,public-raw-table,2100,TD
B-006,detail,public-raw-table,5.72,SPAN
B-006,detail,public-raw-table,6.01,SPAN
B-006,detail,public-raw-table,5.61,SPAN
B-006,detail,public-raw-table,8.01,SPAN
B-006,detail,public-raw-table,7.16,SPAN
B-006,detail,public-raw-table,6.89,SPAN
B-006,detail,public-raw-table,8.15,SPAN
B-006,detail,public-raw-table,7.95,SPAN
B-006,detail,public-raw-table,9.39,SPAN
B-006,detail,public-raw-table,7.97,SPAN
B-006,detail,public-raw-table,8.41,SPAN
B-006,detail,public-raw-table,10.07,SPAN
B-006,detail,public-raw-table,10.25,SPAN
B-006,detail,public-raw-table,9.5,SPAN
B-006,detail,public-raw-table,10.81,SPAN
B-006,detail,public-raw-table,11.36,SPAN
B-006,detail,public-raw-table,11.76,SPAN
B-006,detail,public-raw-table,11.9,SPAN
B-006,detail,public-raw-table,9.83,SPAN
B-006,detail,public-raw-table,10.47,SPAN
B-006,detail,public-raw-table,15.26,SPAN
B-006,detail,public-raw-table,13.22,SPAN
B-006,detail,public-raw-table,14.44,SPAN
B-006,detail,public-raw-table,20.43,SPAN
B-006,detail,public-raw-table,18.81,SPAN
B-006,detail,public-raw-table,16.53,SPAN
B-006,detail,public-raw-table,19.72,SPAN
B-006,detail,public-raw-table,21.88,SPAN
B-006,detail,public-raw-table,21.27,SPAN
B-006,detail,public-raw-table,21.1,SPAN
B-006,detail,public-raw-table,20.91,SPAN
B-006,detail,public-raw-table,18.75,SPAN
B-006,detail,public-raw-table,25.7,SPAN
B-006,detail,public-raw-table,23.33,SPAN
B-006,detail,public-raw-table,22.42,SPAN
B-006,detail,public-raw-table,26.9,SPAN
B-006,detail,public-raw-table,24.44,SPAN
B-006,detail,public-raw-table,25.42,SPAN
B-006,detail,public-raw-table,24.94,SPAN
B-006,detail,public-raw-table,29.82,SPAN
B-006,detail,public-raw-table,29.89,SPAN
B-006,detail,public-raw-table,31.92,SPAN
B-006,detail,public-raw-table,34.35,SPAN
B-006,detail,public-raw-table,36.18,SPAN
B-006,detail,public-raw-table,32.53,SPAN
B-006,detail,public-raw-table,34.75,SPAN
B-006,detail,public-raw-table,32.02,SPAN
B-006,detail,public-raw-table,40.42,SPAN
B-006,detail,public-raw-table,36.43,SPAN
B-006,detail,public-raw-table,40.03,SPAN
B-006,detail,public-raw-table,43.5,SPAN
B-006,detail,public-raw-table,43.16,SPAN
B-006,detail,public-raw-table,42.34,SPAN
B-006,detail,public-raw-table,47.65,SPAN
B-006,detail,public-raw-table,53.11,SPAN
B-006,detail,public-raw-table,46.21,SPAN
B-006,detail,public-raw-table,50.66,SPAN
B-006,detail,public-raw-table,51.6,SPAN
B-006,detail,public-raw-table,50.4,SPAN
B-006,detail,public-raw-table,56.66,SPAN
B-006,detail,public-raw-table,56.15,SPAN
B-006,detail,public-raw-table,51.01,SPAN
B-006,detail,public-raw-table,61.6,SPAN
B-006,detail,public-raw-table,64.26,SPAN
B-006,detail,public-raw-table,69.17,SPAN
B-006,detail,public-raw-table,65.79,SPAN
B-006,detail,public-raw-table,70.02,SPAN
B-006,detail,public-raw-table,67.79,SPAN
B-006,detail,public-raw-table,69.36,SPAN
B-006,detail,public-raw-table,81.34,SPAN
B-006,detail,public-raw-table,76.79,SPAN
B-006,detail,public-raw-table,80.87,SPAN
B-006,detail,public-raw-table,79.62,SPAN
B-006,detail,public-raw-table,81.54,SPAN
B-006,detail,public-raw-table,92.46,SPAN
B-006,detail,public-raw-table,84.11,SPAN
B-006,detail,public-raw-table,87.39,SPAN
B-006,detail,public-raw-table,93.44,SPAN
B-006,detail,public-raw-table,92.6,SPAN
B-006,detail,public-raw-table,91.99,SPAN
B-006,detail,public-raw-table,94.49,SPAN
B-006,detail,public-raw-table,94.17,SPAN
B-006,detail,public-raw-table,92.57,SPAN
B-006,detail,public-raw-table,102.11,SPAN
B-006,detail,public-raw-table,TX40,BUTTON
B-006,detail,public-raw-table,0,SPAN
B-006,detail,public-raw-table,0.02,SPAN
B-006,detail,public-raw-table,0.01,SPAN
B-006,detail,public-raw-table,0.03,SPAN
B-006,detail,public-raw-table,0.07,SPAN
B-006,detail,public-raw-table,0.11,SPAN
B-006,detail,public-raw-table,0.04,SPAN
B-006,detail,public-raw-table,0.05,SPAN
B-006,detail,public-raw-table,0.2,SPAN
B-006,detail,public-raw-table,0.15,SPAN
B-006,detail,public-raw-table,0.16,SPAN
B-006,detail,public-raw-table,0.08,SPAN
B-006,detail,public-raw-table,0.18,SPAN
B-006,detail,public-raw-table,0.14,SPAN
B-006,detail,public-raw-table,0.17,SPAN
B-006,detail,public-raw-table,0.62,SPAN
B-006,detail,public-raw-table,0.38,SPAN
B-006,detail,public-raw-table,0.5,SPAN
B-006,detail,public-raw-table,0.46,SPAN
B-006,detail,public-raw-table,0.45,SPAN
B-006,detail,public-raw-table,0.55,SPAN
B-006,detail,public-raw-table,0.34,SPAN
B-006,detail,public-raw-table,0.86,SPAN
B-006,detail,public-raw-table,1.09,SPAN
B-006,detail,public-raw-table,1.28,SPAN
B-006,detail,public-raw-table,0.94,SPAN
B-006,detail,public-raw-table,1.35,SPAN
B-006,detail,public-raw-table,1.98,SPAN
B-006,detail,public-raw-table,1.16,SPAN
B-006,detail,public-raw-table,1.54,SPAN
B-006,detail,public-raw-table,2.16,SPAN
B-006,detail,public-raw-table,2.15,SPAN
B-006,detail,public-raw-table,4.05,SPAN
B-006,detail,public-raw-table,2.32,SPAN
B-006,detail,public-raw-table,2.68,SPAN
B-006,detail,public-raw-table,4.08,SPAN
B-006,detail,public-raw-table,4.24,SPAN
B-006,detail,public-raw-table,3.8,SPAN
B-006,detail,public-raw-table,2.98,SPAN
B-006,detail,public-raw-table,3.56,SPAN
B-006,detail,public-raw-table,4.76,SPAN
B-006,detail,public-raw-table,125.65,SPAN
B-006,detail,public-raw-table,127.12,SPAN
B-006,detail,public-raw-table,126.19,SPAN
B-006,detail,public-raw-table,124.7,SPAN
B-006,detail,public-raw-table,123.94,SPAN
B-006,detail,public-raw-table,125.98,SPAN
B-006,detail,public-raw-table,124.99,SPAN
B-006,detail,public-raw-table,124.48,SPAN
B-006,detail,public-raw-table,129.92,SPAN
B-006,detail,public-raw-table,123.56,SPAN
B-006,detail,public-raw-table,126,SPAN
B-006,detail,public-raw-table,127.01,SPAN
B-006,detail,public-raw-table,125.01,SPAN
B-006,detail,public-raw-table,119.62,SPAN
B-006,detail,public-raw-table,118.32,SPAN
B-006,detail,public-raw-table,121.08,SPAN
B-006,detail,public-raw-table,123.11,SPAN
B-006,detail,public-raw-table,119.3,SPAN
B-006,detail,public-raw-table,122.44,SPAN
B-006,detail,public-raw-table,123.67,SPAN
B-006,detail,public-raw-table,122.06,SPAN
